piso_id,m2_edificados,m2_útiles,n_habitaciones,n_baños,planta,precio_alquiler,precio_zona,necesita_reforma,nueva_construcción,año_construción,ascensor,exterior,aparcamiento,precio_aparcamiento,orientación,precio
320,95.0,90.0,3,2,6,1416.0,4105,0,0,,1,1,1,0.0,este,390000
321,115.0,,3,2,4,1275.0,2870,0,0,1975.0,1,1,1,14000.0,este,330000
322,72.0,,1,1,6,,9514,0,0,,1,1,1,0.0,desconocido,685000
323,389.0,,4,4,4,0.0,5784,1,0,,1,1,1,0.0,desconocido,2250000
324,72.0,55.0,2,1,3,,1986,1,0,1953.0,0,1,0,,desconocido,143000
325,270.0,210.0,5,3,1,2410.0,3130,1,0,1980.0,1,1,1,0.0,sur,845000
326,206.0,192.0,3,2,1,,4466,0,0,1900.0,0,1,0,,este,920000
327,52.0,45.0,2,1,4,625.0,2306,0,0,1970.0,1,1,0,,sur,119900
328,39.0,,2,1,3,725.0,3718,1,0,,0,0,0,,desconocido,145000
329,71.0,,3,1,4,660.0,1810,0,0,,0,1,0,,desconocido,128500
330,58.0,,2,1,6,,5517,1,0,,1,0,0,,desconocido,320000
331,129.0,,1,3,-1,,8295,0,0,,1,1,0,,sur,1070000
332,117.0,,4,2,1,2012.0,5556,1,0,,1,1,1,0.0,sur,650000
333,53.0,48.0,3,1,1,901.0,3679,1,0,1930.0,1,1,0,,sur,195000
334,600.0,,2,4,4,0.0,5983,0,0,,1,1,1,0.0,desconocido,3590000
335,179.0,155.0,4,2,6,2234.0,4190,1,0,1954.0,1,1,0,,este,750000
336,243.0,191.0,4,4,2,0.0,5967,1,0,1961.0,1,1,0,,desconocido,1450000
337,297.0,223.0,5,5,3,452.0,4545,1,0,1969.0,1,1,1,0.0,este,1350000
338,132.0,,2,2,1,1897.0,4545,0,0,,1,1,1,0.0,este,600000
339,191.0,,4,3,1,,3351,0,0,,1,1,0,,este,640000
340,59.0,52.0,3,1,-1,535.0,1678,1,0,1961.0,0,1,0,,desconocido,99000
341,52.0,49.0,2,1,3,656.0,2452,0,0,1960.0,0,0,0,,desconocido,127500
342,25.0,20.0,1,1,4,724.0,5796,0,0,1900.0,0,0,0,,desconocido,144900
343,70.0,,2,1,1,1644.0,7000,0,0,,0,0,0,,desconocido,490000
344,60.0,,2,1,-1,851.0,3000,0,0,,0,1,0,,desconocido,180000
345,50.0,,2,1,4,516.0,1898,0,0,1965.0,0,1,0,,sur,94900
346,117.0,,2,2,8,1666.0,4273,0,0,2011.0,1,1,1,0.0,norte,499900
347,87.0,,3,2,-1,,3166,0,1,,1,1,1,0.0,desconocido,275458
348,85.0,,3,1,-1,997.0,2659,1,0,,1,1,0,,este,226000
349,73.0,,3,1,3,780.0,2192,1,0,1960.0,1,1,0,,este,160000
350,160.0,130.0,3,3,4,2012.0,4062,0,0,1990.0,1,1,0,,sur,650000
351,95.0,,4,2,3,,2211,1,0,,0,1,0,,desconocido,210000
352,65.0,,3,1,2,725.0,2231,0,0,,0,1,0,,norte,145000
353,60.0,55.0,2,1,2,709.0,2348,1,0,1985.0,1,1,0,,desconocido,140900
354,35.0,32.0,2,1,4,744.0,4286,0,0,1929.0,0,0,0,,desconocido,150000
355,81.0,,4,1,3,744.0,1852,0,0,,0,1,0,,sur,150000
356,85.0,,3,1,4,1225.0,3647,0,0,,1,0,0,,desconocido,310000
357,85.0,,3,1,2,762.0,1824,0,0,,1,1,0,,desconocido,155000
358,60.0,,2,1,3,535.0,1650,0,0,1968.0,0,1,0,,oeste,99000
359,150.0,110.0,4,2,1,1781.0,3667,0,0,,1,1,1,0.0,este,550000
360,158.0,120.0,3,2,5,2497.0,5823,0,0,,1,1,0,,este,920000
361,178.0,,5,2,4,2514.0,5337,1,0,1915.0,1,1,0,,este,950000
362,91.0,,2,2,1,1009.0,2527,0,1,,0,1,1,0.0,desconocido,230000
363,166.0,,2,3,3,0.0,10542,0,0,1900.0,1,1,0,,norte,1750000
364,115.0,100.0,2,2,3,1781.0,4783,0,0,1860.0,0,1,0,,este,550000
365,108.0,,2,2,6,2128.0,6490,0,0,1991.0,1,1,0,,desconocido,700900
366,75.0,,3,1,2,1108.0,3533,0,0,,0,1,0,,sur,265000
367,95.0,70.0,2,2,5,1542.0,4684,0,0,1940.0,1,1,0,,sur,445000
368,85.0,,3,2,7,1169.0,3388,0,0,1968.0,1,1,0,,oeste,288000
369,60.0,,2,1,2,446.0,1332,0,0,,0,1,0,,desconocido,79900
370,92.0,88.0,3,2,2,1135.0,2989,0,0,,1,0,0,,este,275000
371,80.0,,3,1,1,734.0,1844,0,0,1962.0,1,1,0,,este,147500
372,47.0,40.0,1,1,3,,3064,0,0,,0,1,1,0.0,desconocido,144000
373,75.0,70.0,3,1,2,744.0,2000,0,0,,1,1,0,,desconocido,150000
374,233.0,156.0,3,2,3,,8562,0,0,,1,1,1,0.0,desconocido,1995000
375,431.0,,5,5,2,0.0,5800,1,0,,1,1,1,0.0,sur,2500000
376,94.0,81.0,2,2,1,1758.0,5745,0,0,1900.0,1,1,0,,desconocido,540000
377,71.0,60.0,3,1,4,,2732,0,0,,0,1,0,,desconocido,194000
378,115.0,90.0,4,2,1,847.0,1557,0,0,1985.0,1,1,1,0.0,desconocido,179000
379,68.0,65.0,3,1,1,,1294,1,0,,0,1,0,,desconocido,88000
380,60.0,,1,1,1,,7500,0,0,,1,1,0,,desconocido,450000
381,153.0,136.0,2,2,3,,8170,0,0,,1,1,0,,este,1250000
382,50.0,45.0,2,1,2,1172.0,5780,0,0,1905.0,0,0,0,,sur,289000
383,50.0,,1,1,1,979.0,4400,0,0,2019.0,1,1,0,,desconocido,220000
384,72.0,,3,1,2,,1457,1,0,,0,1,0,,este,104900
385,60.0,59.0,2,1,1,621.0,1983,0,0,1957.0,0,1,0,,desconocido,119000
386,62.0,,1,1,5,1148.0,4515,0,0,1945.0,0,1,0,,sur,279900
387,60.0,,2,1,1,621.0,1983,0,0,,0,1,0,,desconocido,119000
388,240.0,,4,5,1,1059.0,5417,0,0,,1,1,0,,desconocido,1300000
389,108.0,,2,2,1,,5093,0,0,,1,1,1,0.0,desconocido,550000
390,83.0,,2,2,3,1908.0,7289,0,0,,1,1,0,,desconocido,605000
391,80.0,70.0,3,2,2,,2494,0,0,,0,1,0,,sur,199500
392,116.0,,3,2,4,1245.0,2741,0,0,2006.0,1,0,1,0.0,este,318000
393,211.0,200.0,4,3,4,,4716,0,0,1963.0,1,1,0,,este,995000
394,135.0,,3,2,6,1094.0,1926,0,0,2000.0,1,1,1,0.0,desconocido,260000
395,358.0,,4,5,5,0.0,12570,0,0,,1,1,1,0.0,desconocido,4500000
396,103.0,79.0,3,2,6,1026.0,2289,0,1,,1,1,0,,desconocido,235718
397,66.0,,2,2,1,900.0,2953,0,1,,1,1,1,0.0,desconocido,194900
398,115.0,,3,2,2,1943.0,5391,0,0,1994.0,1,1,1,0.0,sur,620000
399,180.0,,4,3,-1,,3056,0,0,,1,1,0,,desconocido,550000
400,154.0,131.0,3,2,1,2092.0,4448,1,0,1950.0,1,0,0,,oeste,685000
401,45.0,,2,1,4,674.0,2933,0,0,1965.0,0,0,0,,desconocido,132000
402,100.0,,4,1,5,1530.0,4400,0,0,,1,1,0,,desconocido,440000
403,151.0,,4,2,6,2245.0,5000,1,0,1940.0,1,1,0,,oeste,755000
404,279.0,,4,4,1,0.0,7885,0,0,,1,1,1,70000.0,este,2200000
405,174.0,,4,3,1,1804.0,3218,1,0,,1,1,0,,este,560000
406,133.0,,3,2,1,,2098,0,0,,1,1,1,0.0,desconocido,278999
407,72.0,,3,1,1,744.0,2083,0,0,1970.0,0,1,0,,este,150000
408,91.0,,2,2,3,1583.0,5088,0,0,,1,1,0,,desconocido,463000
409,82.0,72.0,3,1,2,791.0,1988,0,0,1972.0,1,1,0,,desconocido,163000
410,96.0,,2,2,-1,994.0,2344,0,1,,0,1,1,0.0,desconocido,225000
411,95.0,78.0,1,1,1,783.0,1693,1,0,,0,1,0,,desconocido,160800
412,89.0,,2,2,1,,5000,0,0,2008.0,1,1,1,0.0,sur,445000
413,119.0,,2,2,-1,2324.0,6681,0,0,1965.0,1,1,0,,desconocido,795000
414,80.0,,2,2,5,1135.0,3438,0,0,1960.0,1,1,0,,este,275000
415,52.0,,1,1,2,827.0,3327,0,0,2007.0,1,1,1,23000.0,desconocido,173000
416,177.0,,3,3,3,1885.0,3362,0,0,1972.0,1,1,0,,desconocido,595000
417,316.0,,5,4,6,0.0,5538,0,0,,1,1,0,,desconocido,1750000
418,78.0,,2,1,1,1393.0,4872,0,0,1930.0,0,1,0,,desconocido,380000
419,70.0,,1,1,1,1644.0,7000,0,0,,1,1,1,39000.0,este,490000
420,230.0,,4,1,6,0.0,8043,0,0,1938.0,1,1,1,200.0,sur,1850000
421,131.0,,3,2,5,1576.0,3511,1,0,1965.0,1,1,0,,este,459900
422,323.0,,4,5,3,0.0,6656,0,0,2017.0,1,1,1,0.0,este,2150000
423,103.0,96.0,4,2,1,2012.0,6311,0,0,1915.0,1,0,0,,desconocido,650000
424,144.0,134.0,4,1,4,2234.0,5208,1,0,1880.0,1,1,0,,sur,750000
425,130.0,,3,2,2,1897.0,4615,0,0,2007.0,1,1,1,0.0,sur,600000
426,63.0,,1,1,2,840.0,2810,0,0,,1,0,1,0.0,desconocido,177000
427,165.0,148.0,6,3,5,2070.0,4091,1,0,,1,1,0,,oeste,675000
428,139.0,,3,2,2,1759.0,3887,0,1,,1,1,1,0.0,desconocido,540300
429,110.0,74.0,3,2,1,1508.0,3909,0,0,1971.0,1,1,0,,este,430000
430,78.0,65.0,1,1,1,,4936,0,0,1890.0,1,1,0,,sur,385000
431,63.0,59.0,3,1,3,,1444,0,0,1962.0,0,1,0,,este,91000
432,50.0,,2,1,2,762.0,3100,1,0,1960.0,1,1,0,,este,155000
433,92.0,86.0,3,1,1,,1902,0,0,1970.0,0,1,0,,sur,175000
434,75.0,65.0,3,1,3,1108.0,3533,0,0,,0,0,0,,desconocido,265000
435,58.0,,2,1,-1,743.0,2584,0,0,,0,1,0,,desconocido,149900
436,154.0,130.0,5,5,1,2514.0,6429,0,0,,0,1,0,,este,990000
437,79.0,,2,2,4,2369.0,10380,0,1,,1,1,0,,desconocido,820000
438,112.0,99.0,3,2,1,1009.0,2054,0,0,1965.0,0,1,0,,desconocido,230000
439,155.0,,4,1,1,1587.0,3000,1,0,1880.0,1,1,0,,desconocido,465000
440,76.0,70.0,3,1,1,1177.0,3829,0,0,1972.0,1,1,0,,desconocido,291000
441,62.0,58.0,3,1,2,,2758,1,0,1954.0,0,1,0,,desconocido,171000
442,547.0,,6,5,1,0.0,9141,1,0,1920.0,1,1,1,0.0,sur,5000000
443,69.0,,2,1,1,1009.0,3333,0,0,1952.0,1,1,0,,este,230000
444,107.0,,3,1,3,887.0,1783,1,0,1970.0,0,1,0,,desconocido,190800
445,166.0,144.0,5,3,5,,4367,0,0,1970.0,1,1,0,,oeste,725000
446,200.0,,4,3,4,2287.0,3880,0,0,,1,1,1,0.0,este,776000
447,120.0,,4,2,4,1496.0,3542,1,0,1965.0,1,0,0,,este,425000
448,46.0,,1,1,1,,4739,0,0,1915.0,1,0,0,,desconocido,218000
449,136.0,,4,2,3,1393.0,2794,1,0,,1,1,0,,oeste,380000
450,184.0,,2,2,1,2458.0,4783,0,0,,1,1,0,,oeste,880000
451,70.0,60.0,2,1,2,650.0,1800,0,0,1966.0,0,1,0,,desconocido,126000
452,65.0,,2,1,3,1200.0,4615,1,0,,1,1,0,,sur,300000
453,278.0,,5,4,1,2514.0,3561,0,0,,1,1,0,,oeste,990000
454,85.0,,3,1,1,1174.0,3412,1,0,,1,1,0,,desconocido,290000
455,76.0,66.0,3,1,-1,1135.0,3618,1,0,,0,1,0,,desconocido,275000
456,115.0,,4,2,1,964.0,1870,0,0,1988.0,0,1,0,,sur,215000
457,70.0,,3,1,2,621.0,1700,1,0,1965.0,0,1,0,,desconocido,119000
458,99.0,79.0,3,2,3,,2817,0,0,,1,1,1,0.0,desconocido,278900
459,50.0,,2,1,2,566.0,2120,0,0,,0,1,0,,desconocido,106000
460,112.0,96.0,3,2,6,686.0,1205,1,0,1980.0,1,1,0,,sur,135000
461,54.0,45.0,1,1,2,758.0,2852,0,0,2011.0,1,1,1,0.0,este,154000
462,100.0,,3,2,1,1187.0,2950,0,0,,1,1,1,0.0,desconocido,295000
463,106.0,81.0,3,2,3,1071.0,2373,0,1,,1,1,0,,desconocido,251569
464,117.0,,3,2,1,1048.0,2081,0,1,,1,1,1,0.0,desconocido,243468
465,110.0,,3,1,3,847.0,1627,0,0,1970.0,0,1,0,,este,179000
466,45.0,,2,1,-1,686.0,3000,0,0,1970.0,0,1,0,,sur,135000
467,99.0,83.0,2,2,2,1955.0,6313,0,0,,1,1,0,,sur,625000
468,60.0,50.0,1,1,1,973.0,3633,0,0,1997.0,1,1,0,,desconocido,218000
469,326.0,,6,5,5,,4601,0,0,1953.0,1,1,0,,desconocido,1500000
470,120.0,108.0,4,2,2,1735.0,4417,0,0,,1,1,0,,este,530000
471,60.0,50.0,1,1,2,979.0,3667,0,0,,0,1,0,,sur,220000
472,219.0,,4,2,5,2165.0,5251,0,0,,1,1,0,,oeste,1150000
473,70.0,66.0,3,1,1,1223.0,4414,0,0,1915.0,1,1,0,,desconocido,309000
474,156.0,,3,2,5,1843.0,3699,0,1,,1,1,0,,desconocido,577000
475,125.0,105.0,3,3,7,1135.0,2200,0,0,2004.0,1,1,0,,desconocido,275000
476,275.0,,5,4,2,0.0,6000,0,0,,1,1,1,0.0,desconocido,1650000
477,242.0,,4,3,1,1113.0,5351,1,0,,1,1,1,0.0,norte,1295000
478,90.0,,2,2,1,1067.0,2778,0,0,,1,1,1,0.0,desconocido,250000
479,170.0,148.0,4,3,3,2311.0,4635,0,0,1958.0,1,1,1,36000.0,oeste,788000
480,131.0,,4,2,1,1508.0,3282,1,0,1942.0,1,0,0,,desconocido,430000
481,279.0,,4,3,1,,3939,0,0,1982.0,1,1,1,0.0,sur,1099000
482,113.0,,3,2,2,1873.0,5221,0,0,1975.0,1,1,1,0.0,sur,590000
483,35.0,,1,1,-1,,6457,0,0,,0,0,0,,desconocido,226000
484,184.0,160.0,4,3,9,2203.0,3995,1,0,,1,1,1,0.0,oeste,735000
485,40.0,,1,1,1,1122.0,6750,0,0,1975.0,1,0,0,,desconocido,270000
486,128.0,90.0,3,2,1,2232.0,5852,0,1,,1,1,1,0.0,desconocido,749000
487,90.0,,3,2,-1,1553.0,5000,1,0,,1,1,1,0.0,desconocido,450000
488,125.0,96.0,3,2,2,798.0,1320,0,0,,0,1,1,0.0,este,165000
489,145.0,,2,1,3,1897.0,4138,0,0,,1,1,1,0.0,sur,600000
490,67.0,,2,1,3,1496.0,6343,0,0,,0,1,0,,desconocido,425000
491,149.0,,4,2,3,,3993,0,0,1900.0,0,1,0,,oeste,595000
492,306.0,,5,3,2,0.0,5556,1,0,,1,1,1,0.0,sur,1700000
493,150.0,,1,1,-1,2421.0,7133,0,0,1979.0,1,0,0,,oeste,1070000
494,63.0,,2,1,2,702.0,2206,0,0,,0,1,0,,desconocido,139000
495,85.0,60.0,2,1,1,,1765,0,0,,0,1,0,,oeste,150000
496,70.0,65.0,3,1,1,,4271,1,0,1960.0,1,1,0,,oeste,299000
497,234.0,206.0,3,3,3,2165.0,4915,0,0,1880.0,1,1,0,,sur,1150000
498,95.0,,2,2,1,1368.0,3884,0,0,,1,1,1,0.0,norte,369000
499,110.0,94.0,3,1,3,1346.0,3273,1,0,1954.0,1,1,0,,norte,360000
500,123.0,,4,2,3,1238.0,2561,0,0,,1,1,1,0.0,oeste,315000
501,66.0,62.0,2,1,4,600.0,1727,0,0,1964.0,0,1,0,,desconocido,114000
502,65.0,,1,1,-1,1382.0,5769,0,1,,1,1,1,0.0,desconocido,375000
503,100.0,93.0,3,2,3,1275.0,3300,0,0,1950.0,1,1,0,,este,330000
504,110.0,90.0,5,2,3,1680.0,4600,1,0,1900.0,1,1,0,,sur,506000
505,80.0,,3,1,4,1370.0,4624,0,0,,0,1,0,,oeste,369900
506,214.0,,5,3,6,2266.0,5257,0,0,1960.0,1,1,0,,sur,1125000
507,100.0,90.0,3,1,-1,713.0,1420,0,0,,1,1,0,,sur,142000
508,118.0,,3,3,8,,5076,0,0,,1,1,0,,oeste,599000
509,99.0,80.0,2,2,2,1955.0,6313,0,0,1922.0,1,1,0,,este,625000
510,110.0,,4,2,2,1035.0,2173,0,0,,0,1,1,0.0,norte,239000
511,82.0,,3,1,3,994.0,2744,0,0,1970.0,0,1,0,,desconocido,225000
512,157.0,,5,3,5,1869.0,3745,0,0,,1,1,1,30000.0,este,588000
513,177.0,,4,3,3,2510.0,5311,1,0,1976.0,1,1,0,,este,940000
514,194.0,,4,3,2,452.0,6959,0,0,1989.0,1,1,0,,este,1350000
515,79.0,,2,1,4,1132.0,3468,0,0,,1,1,0,,oeste,274000
516,139.0,,3,2,1,1850.0,4173,1,0,,1,1,0,,sur,580000
517,61.0,58.0,3,1,1,638.0,2016,0,0,1965.0,0,1,0,,desconocido,123000
518,224.0,,5,3,1,2331.0,3567,1,0,,1,1,1,0.0,este,799000
519,72.0,70.0,2,1,2,,3319,0,0,,0,1,0,,desconocido,239000
520,240.0,,4,3,5,0.0,7042,0,0,1930.0,1,1,0,,este,1690000
521,111.0,88.0,4,1,1,,1955,1,0,,0,1,0,,este,217000
522,115.0,,3,2,2,,6913,1,0,,1,1,1,50000.0,desconocido,795000
523,157.0,,3,3,1,2271.0,4892,0,0,,1,1,1,0.0,desconocido,768000
524,140.0,,3,2,1,1850.0,4143,0,0,,1,1,1,0.0,desconocido,580000
525,90.0,82.0,2,1,2,1299.0,3778,0,0,,1,1,1,0.0,desconocido,340000
526,50.0,,1,1,6,777.0,3180,0,0,2007.0,1,1,1,0.0,desconocido,159000
527,134.0,,3,2,1,,2087,0,0,,1,1,1,0.0,desconocido,279711
528,58.0,,2,1,7,809.0,2897,0,0,1971.0,1,1,0,,este,168000
529,113.0,,3,2,4,1551.0,3973,0,0,,1,1,0,,oeste,449000
530,130.0,,3,2,5,,2769,0,0,,1,1,1,0.0,desconocido,360000
531,143.0,123.0,2,2,4,,6119,1,0,1900.0,1,1,0,,este,875000
532,160.0,,4,3,1,2470.0,5562,1,0,,1,1,1,0.0,desconocido,890000
533,104.0,,2,1,2,,5913,0,0,1935.0,1,1,0,,oeste,615000
534,75.0,,3,1,2,833.0,2333,0,0,,0,1,0,,desconocido,175000
535,32.0,,1,1,3,674.0,4125,0,0,1880.0,0,0,0,,desconocido,132000
536,49.0,47.0,1,1,-1,,2408,1,0,1972.0,1,0,0,,este,118000
537,108.0,,3,2,1,1038.0,2222,0,1,,1,1,1,0.0,desconocido,240000
538,146.0,,4,3,2,2465.0,7158,0,0,1879.0,1,1,0,,oeste,1045000
539,78.0,68.0,2,1,1,574.0,1383,0,0,,0,1,0,,desconocido,107900
540,114.0,,3,2,1,1262.0,2850,0,0,1960.0,1,1,0,,desconocido,324900
541,154.0,125.0,4,2,1,1642.0,3175,1,0,1966.0,1,1,1,0.0,desconocido,489000
542,73.0,69.0,2,1,-1,1174.0,3971,1,0,1950.0,1,1,0,,sur,289900
543,88.0,80.0,3,2,4,979.0,2500,1,0,,1,1,1,0.0,desconocido,220000
544,271.0,,5,4,2,0.0,7269,1,0,1900.0,1,1,1,75000.0,sur,1970000
545,250.0,,3,3,1,0.0,5860,0,0,1956.0,1,1,1,0.0,este,1465000
546,60.0,,1,1,3,1311.0,5750,0,0,2004.0,1,1,1,0.0,este,345000
547,89.0,83.0,2,2,3,,2787,0,0,,1,1,1,0.0,sur,248000
548,44.0,38.0,1,1,2,833.0,3977,0,0,,1,1,1,0.0,oeste,175000
549,46.0,,1,1,5,1119.0,5848,0,0,,1,1,0,,sur,269000
550,109.0,,3,2,2,968.0,1984,0,1,,1,1,1,0.0,desconocido,216278
551,193.0,173.0,5,3,1,2480.0,4663,1,0,,1,1,0,,desconocido,900000
552,87.0,73.0,3,1,2,1164.0,3287,0,0,,1,1,0,,desconocido,286000
553,204.0,,7,2,2,,3971,0,0,1991.0,1,1,1,0.0,este,810000
554,71.0,67.0,2,1,1,,5211,0,0,1900.0,0,1,0,,este,370000
555,147.0,,4,2,1,,3673,0,0,,1,1,0,,este,540000
556,371.0,,5,4,5,0.0,12129,0,0,1960.0,1,1,1,0.0,norte,4500000
557,183.0,,5,4,9,2126.0,3825,0,0,,1,1,1,0.0,desconocido,700000
558,86.0,,2,2,4,1262.0,3779,0,0,2001.0,1,1,1,0.0,este,325000
559,93.0,84.0,3,1,2,777.0,1710,1,0,1975.0,0,1,0,,este,159000
560,60.0,57.0,2,1,2,654.0,2117,0,0,1956.0,0,1,0,,este,127000
561,162.0,118.0,4,3,1,1496.0,2623,0,0,,1,1,1,0.0,sur,425000
562,95.0,,3,2,-1,,5337,0,1,,1,1,1,0.0,desconocido,507000
563,93.0,,3,2,3,1644.0,5269,0,0,,1,1,0,,oeste,490000
564,120.0,,3,1,7,1576.0,3833,0,0,,1,1,1,0.0,desconocido,460000
565,264.0,158.0,5,3,5,2234.0,2841,1,0,1982.0,1,1,1,0.0,sur,750000
566,132.0,120.0,4,2,4,1885.0,4508,0,0,1956.0,1,1,1,100.0,oeste,595000
567,238.0,,5,4,3,1059.0,5462,0,0,,1,1,1,0.0,desconocido,1300000
568,143.0,96.0,3,2,1,1779.0,3839,0,0,2019.0,1,1,1,0.0,desconocido,549000
569,55.0,,2,1,1,948.0,3818,0,0,,0,1,0,,desconocido,210000
570,110.0,,3,2,7,1474.0,3773,0,0,,1,1,1,0.0,desconocido,415000
571,109.0,,3,2,-1,1014.0,2127,0,1,,1,1,1,0.0,desconocido,231855
572,90.0,,3,2,4,1275.0,3667,0,0,1994.0,1,1,1,0.0,este,330000
573,29.0,,1,1,2,884.0,6552,0,0,1950.0,1,0,0,,este,190000
574,186.0,,4,3,6,0.0,7984,0,0,,1,1,0,,sur,1485000
575,60.0,,2,1,-1,516.0,1582,0,0,,0,1,0,,desconocido,94900
576,120.0,98.0,3,1,6,725.0,1208,0,0,1983.0,1,1,0,,desconocido,144999
577,58.0,,2,1,1,617.0,2034,0,0,,0,1,0,,desconocido,118000
578,65.0,,2,1,-1,871.0,2862,0,0,1974.0,0,1,0,,este,186000
579,208.0,,4,2,3,2504.0,4471,1,0,1950.0,1,1,0,,sur,930000
580,80.0,79.0,2,2,1,1108.0,3312,0,0,2006.0,1,1,0,,desconocido,265000
581,125.0,,3,1,2,1437.0,3192,0,0,,1,1,0,,desconocido,399000
582,89.0,,2,2,2,1553.0,5056,0,0,,1,1,1,0.0,oeste,450000
583,121.0,,3,2,1,1735.0,4380,0,0,2003.0,1,1,1,0.0,este,530000
584,105.0,90.0,3,2,2,1238.0,3000,0,0,1997.0,1,1,1,25000.0,norte,315000
585,84.0,,3,1,-1,744.0,1786,0,0,,0,1,0,,desconocido,150000
586,57.0,,3,1,-1,692.0,2396,0,0,,0,1,0,,sur,136570
587,330.0,270.0,5,4,9,0.0,4485,0,0,1961.0,1,1,1,0.0,sur,1480000
588,73.0,,3,1,2,,2534,0,0,,0,1,0,,desconocido,185000
589,85.0,,3,1,2,1346.0,4235,0,0,,1,1,0,,desconocido,360000
590,90.0,,2,2,4,1941.0,6879,0,1,,1,1,0,,desconocido,619111
591,185.0,155.0,4,3,1,,5162,0,0,,1,1,1,0.0,desconocido,955000
592,81.0,66.0,2,1,5,,4444,0,0,1910.0,1,1,0,,desconocido,360000
593,196.0,,3,3,4,,7449,0,0,,1,1,1,0.0,este,1460000
594,46.0,42.0,1,1,5,1146.0,6065,0,0,,1,1,0,,sur,279000
595,77.0,65.0,2,1,3,1187.0,3831,0,0,,1,1,0,,desconocido,295000
596,49.0,37.0,1,1,1,816.0,3467,0,0,2013.0,1,1,0,,desconocido,169900
597,120.0,,2,3,6,,3833,0,0,,1,1,1,0.0,este,460000
598,124.0,,3,2,1,1653.0,3984,0,1,,1,1,1,0.0,desconocido,494039
599,54.0,,1,1,1,,6481,0,0,,1,1,1,0.0,desconocido,350000
600,79.0,,3,1,2,910.0,2506,0,0,1970.0,1,1,0,,este,198000
601,135.0,,3,2,5,,4444,0,0,,1,1,0,,desconocido,600000
602,108.0,98.0,2,2,2,2070.0,6250,1,0,1950.0,1,1,0,,norte,675000
603,155.0,,4,4,1,2504.0,6000,0,0,,1,1,1,0.0,desconocido,930000
604,106.0,,3,2,7,1081.0,2406,0,1,,1,1,1,0.0,desconocido,255000
605,70.0,,3,1,2,963.0,3070,0,0,,0,1,0,,desconocido,214900
606,83.0,68.0,2,1,5,,3976,0,0,1986.0,1,1,1,0.0,este,330000
607,73.0,,3,1,1,773.0,2164,0,0,,1,1,0,,desconocido,158000
608,70.0,,2,2,4,,4129,0,0,,1,1,0,,este,289000
609,69.0,,2,2,1,1024.0,3406,0,0,2020.0,1,1,0,,este,235000
610,110.0,102.0,4,2,2,1344.0,3264,0,0,,1,1,0,,desconocido,359000
611,112.0,,2,2,-1,,4196,0,0,,1,1,1,0.0,desconocido,470000
612,85.0,80.0,2,2,3,1167.0,3376,0,0,,1,1,1,0.0,sur,287000
613,100.0,90.0,3,1,3,1701.0,5150,0,0,,1,1,0,,desconocido,515000
614,92.0,,3,2,1,1200.0,3261,0,0,,1,1,0,,desconocido,300000
615,45.0,,1,1,2,489.0,1978,1,0,,0,0,0,,desconocido,89000
616,72.0,67.0,3,1,3,,2083,1,0,,1,1,0,,sur,150000
617,180.0,160.0,3,2,-1,1094.0,1444,0,0,,0,1,1,0.0,desconocido,260000
618,91.0,,3,2,1,1148.0,3077,0,0,1996.0,1,1,1,0.0,este,280000
619,55.0,50.0,2,1,-1,1009.0,4182,0,0,,0,1,0,,sur,230000
620,80.0,,3,1,-1,999.0,2832,1,0,,0,1,0,,desconocido,226600
621,110.0,,4,2,5,1530.0,4000,0,0,,1,1,0,,este,440000
622,82.0,,3,2,2,979.0,2683,0,0,,0,1,0,,desconocido,220000
623,53.0,,1,1,4,,3189,0,0,,1,1,1,0.0,este,169000
624,36.0,,1,1,3,1078.0,7056,0,0,1991.0,1,1,0,,desconocido,254000
625,82.0,,2,1,4,1320.0,4256,0,0,,1,1,0,,desconocido,349000
626,72.0,58.0,3,1,1,,1889,0,0,,0,1,0,,desconocido,136000
627,64.0,,3,1,4,725.0,2266,0,0,,0,1,0,,desconocido,145000
628,124.0,114.0,3,2,5,1553.0,3629,0,0,1950.0,1,1,0,,este,450000
629,80.0,70.0,2,1,3,1370.0,4625,0,0,,1,0,0,,este,370000
630,190.0,,3,2,-1,2273.0,4047,0,0,1995.0,1,1,1,0.0,desconocido,769000
631,133.0,,4,2,4,1370.0,2782,0,0,,1,1,1,0.0,desconocido,370000
632,39.0,,1,1,8,2170.0,18462,0,1,,1,1,0,,desconocido,720000
633,194.0,174.0,4,2,8,2470.0,4588,1,0,1970.0,1,1,1,0.0,este,890000
634,130.0,,4,2,2,,4423,0,0,,1,1,0,,desconocido,575000
635,78.0,,3,1,5,1416.0,5000,0,0,,1,1,0,,sur,390000
636,72.0,,2,1,2,1275.0,4583,0,0,1927.0,1,0,0,,este,330000
637,345.0,,5,3,3,0.0,5217,1,0,,1,1,0,,este,1800000
638,63.0,,3,1,1,686.0,2143,0,0,1962.0,0,1,0,,sur,135000
639,65.0,,2,1,1,674.0,2031,0,0,,0,1,0,,este,132000
640,222.0,,3,1,3,,6757,1,0,,1,1,0,,desconocido,1500000
641,90.0,87.0,3,2,-1,1081.0,2833,0,0,2006.0,1,1,1,0.0,sur,255000
642,70.0,65.0,2,1,2,,4857,0,0,1990.0,1,1,1,0.0,este,340000
643,63.0,,2,1,1,1172.0,4587,1,0,1900.0,0,0,0,,desconocido,289000
